,index,year,وجه نقد,حساب دریافتنی,سرمایه گذاری کوتاه مدت,موجودی کالا,دارایی جاری,سرمایه گذاری بلند مدت,دارایی ثابت,دارایی نامشهود,دارایی,حساب پرداختنی,بدهی جاری,بدهی,سرمایه,سود انباشته,حقوق صاحبان سهام,season,stock,target
4835,3,1388.0,5247.0,15432.0,195930.0,0.0,229892.0,30221.0,51550.0,809.0,344772.0,2895.0,42727.0,47227.0,150000.0,86804.0,297545.0,12,بورس,60523145697836739
4836,4,1389.0,24521.0,13472.0,190360.0,0.0,240912.0,30221.0,103235.0,1581.0,436436.0,7761.0,58313.0,64466.0,300000.0,77014.0,371970.0,12,بورس,60523145697836739
4837,5,1390.0,16536.0,20149.0,171360.0,0.0,221277.0,31299.0,219535.0,1468.0,534960.0,9313.0,54667.0,63079.0,300000.0,112760.0,471881.0,12,بورس,60523145697836739
4838,6,1391.0,17445.0,21759.0,170000.0,0.0,233222.0,31299.0,363450.0,2861.0,692465.0,17585.0,75899.0,88533.0,300000.0,207326.0,603932.0,12,بورس,60523145697836739
4839,7,1392.0,25860.0,19234.0,531500.0,0.0,618554.0,31139.0,513286.0,2721.0,1227587.0,0.0,206562.0,225706.0,900000.0,392535.0,1001881.0,12,بورس,60523145697836739
4840,4,1390.0,,,,,,,,,,,,,,,,3,حپارسا,917857106093847
4841,5,1391.0,,,,,,,,,,,,,,,,3,حپارسا,917857106093847
4842,8,1393.0,6621.0,0.0,432828.0,0.0,510509.0,34839.0,886143.0,3146.0,1450685.0,0.0,142878.0,170921.0,1100000.0,252572.0,1279764.0,12,بورس,60523145697836739
4843,9,1394.0,59320.0,0.0,290121.0,0.0,494301.0,34839.0,1292780.0,3150.0,1854275.0,0.0,326519.0,367934.0,1250000.0,248005.0,1486341.0,12,بورس,60523145697836739
4844,10,1395.0,36816.0,0.0,19689.0,0.0,175520.0,34839.0,1862027.0,35092.0,2142954.0,0.0,401421.0,455113.0,1250000.0,279630.0,1687841.0,12,بورس,60523145697836739
4845,1,1387.0,,,,,,,,,,,,,,,,3,اعتماد,66818022341772870
4846,2,1388.0,,,,,,,,,,,,,,,,3,اعتماد,66818022341772870
4847,3,1389.0,,,,,,,,,,,,,,,,3,اعتماد,66818022341772870
4848,4,1390.0,,,,,,,,,,,,,,,,3,اعتماد,66818022341772870
4849,5,1391.0,,,,,,,,,,,,,,,,3,اعتماد,66818022341772870
4850,6,1392.0,,,,,,,,,,,,,,,,3,اعتماد,66818022341772870
4851,7,1393.0,,,,,,,,,,,,,,,,3,اعتماد,66818022341772870
4852,8,1394.0,,,,,,,,,,,,,,,,3,اعتماد,66818022341772870
4853,9,1395.0,,,,,,,,,,,,,,,,3,اعتماد,66818022341772870
4854,10,1396.0,,,,,,,,,,,,,,,,3,اعتماد,66818022341772870
4855,1,1387.0,,,,,,,,,,,,,,,,6,اعتماد,66818022341772870
4856,2,1388.0,,,,,,,,,,,,,,,,6,اعتماد,66818022341772870
4857,3,1389.0,,,,,,,,,,,,,,,,6,اعتماد,66818022341772870
4858,4,1390.0,,,,,,,,,,,,,,,,6,اعتماد,66818022341772870
4859,5,1391.0,,,,,,,,,,,,,,,,6,اعتماد,66818022341772870
4860,6,1392.0,,,,,,,,,,,,,,,,6,اعتماد,66818022341772870
4861,7,1393.0,,,,,,,,,,,,,,,,6,اعتماد,66818022341772870
4862,8,1394.0,,,,,,,,,,,,,,,,6,اعتماد,66818022341772870
4863,9,1395.0,,,,,,,,,,,,,,,,6,اعتماد,66818022341772870
4864,10,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4979218.0,0.0,0.0,0.0,0.0,0.0,0.0,6,اعتماد,66818022341772870
4865,1,1387.0,,,,,,,,,,,,,,,,9,اعتماد,66818022341772870
4866,2,1388.0,,,,,,,,,,,,,,,,9,اعتماد,66818022341772870
4867,3,1389.0,,,,,,,,,,,,,,,,9,اعتماد,66818022341772870
4868,4,1390.0,,,,,,,,,,,,,,,,9,اعتماد,66818022341772870
4869,5,1391.0,,,,,,,,,,,,,,,,9,اعتماد,66818022341772870
4870,6,1392.0,,,,,,,,,,,,,,,,9,اعتماد,66818022341772870
4871,7,1393.0,,,,,,,,,,,,,,,,9,اعتماد,66818022341772870
4872,8,1394.0,,,,,,,,,,,,,,,,9,اعتماد,66818022341772870
4873,9,1395.0,,,,,,,,,,,,,,,,9,اعتماد,66818022341772870
4874,10,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5238882.0,0.0,0.0,0.0,0.0,0.0,0.0,9,اعتماد,66818022341772870
4875,1,1386.0,,,,,,,,,,,,,,,,12,اعتماد,66818022341772870
4876,2,1387.0,,,,,,,,,,,,,,,,12,اعتماد,66818022341772870
4877,3,1388.0,,,,,,,,,,,,,,,,12,اعتماد,66818022341772870
4878,4,1389.0,,,,,,,,,,,,,,,,12,اعتماد,66818022341772870
4879,5,1390.0,,,,,,,,,,,,,,,,12,اعتماد,66818022341772870
4880,6,1391.0,,,,,,,,,,,,,,,,12,اعتماد,66818022341772870
4881,7,1392.0,,,,,,,,,,,,,,,,12,اعتماد,66818022341772870
4882,8,1393.0,,,,,,,,,,,,,,,,12,اعتماد,66818022341772870
4883,9,1394.0,,,,,,,,,,,,,,,,12,اعتماد,66818022341772870
4884,10,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4099885.0,0.0,0.0,0.0,0.0,0.0,0.0,12,اعتماد,66818022341772870
4885,1,1387.0,,,,,,,,,,,,,,,,3,وانصار,49776615757150035
4886,2,1388.0,,,,,,,,,,,,,,,,3,وانصار,49776615757150035
4887,3,1389.0,,,,,,,,,,,,,,,,3,وانصار,49776615757150035
4888,4,1390.0,,,,,,,,,,,,,,,,3,وانصار,49776615757150035
4889,5,1391.0,,,,,,,,,,,,,,,,3,وانصار,49776615757150035
4890,6,1392.0,,,,,,,,,,,,,,,,3,وانصار,49776615757150035
4891,7,1393.0,,,,,,,,,,,,,,,,3,وانصار,49776615757150035
4892,8,1394.0,1023807.0,20942375.0,0.0,0.0,0.0,3205124.0,5980578.0,3351293.0,216773471.0,0.0,0.0,201916519.0,8000000.0,4457501.0,14856952.0,3,وانصار,49776615757150035
4893,9,1395.0,10469967.0,22504932.0,0.0,0.0,0.0,0.0,7034231.0,3396136.0,236399878.0,0.0,0.0,222565669.0,10000000.0,2680859.0,13834209.0,3,وانصار,49776615757150035
4894,10,1396.0,4958544.0,26537428.0,0.0,0.0,0.0,0.0,6903621.0,3450284.0,294257431.0,0.0,0.0,278454061.0,10000000.0,2360496.0,15803370.0,3,وانصار,49776615757150035
4895,1,1387.0,,,,,,,,,,,,,,,,6,وانصار,49776615757150035
4896,2,1388.0,,,,,,,,,,,,,,,,6,وانصار,49776615757150035
4897,3,1389.0,,,,,,,,,,,,,,,,6,وانصار,49776615757150035
4898,4,1390.0,,,,,,,,,,,,,,,,6,وانصار,49776615757150035
4899,5,1391.0,,,,,,,,,,,,,,,,6,وانصار,49776615757150035
4900,6,1392.0,,,,,,,,,,,,,,,,6,وانصار,49776615757150035
4901,7,1393.0,,,,,,,,,,,,,,,,6,وانصار,49776615757150035
4902,8,1394.0,1276351.0,21821070.0,0.0,0.0,0.0,2379432.0,5994420.0,3345125.0,215800148.0,0.0,0.0,202951550.0,8000000.0,1972303.0,12848598.0,6,وانصار,49776615757150035
4903,9,1395.0,12332876.0,23769668.0,0.0,0.0,0.0,0.0,7068536.0,3381506.0,248250275.0,0.0,0.0,235813517.0,10000000.0,1391531.0,12436758.0,6,وانصار,49776615757150035
4904,10,1396.0,5337372.0,27067476.0,0.0,0.0,0.0,0.0,6832044.0,3820454.0,314995768.0,7964448.0,0.0,300095092.0,10000000.0,1305090.0,14900676.0,6,وانصار,49776615757150035
4905,1,1387.0,,,,,,,,,,,,,,,,9,وانصار,49776615757150035
4906,2,1388.0,,,,,,,,,,,,,,,,9,وانصار,49776615757150035
4907,3,1389.0,,,,,,,,,,,,,,,,9,وانصار,49776615757150035
4908,4,1390.0,,,,,,,,,,,,,,,,9,وانصار,49776615757150035
4909,5,1391.0,,,,,,,,,,,,,,,,9,وانصار,49776615757150035
4910,6,1392.0,,,,,,,,,,,,,,,,9,وانصار,49776615757150035
4911,7,1393.0,,,,,,,,,,,,,,,,9,وانصار,49776615757150035
4912,8,1394.0,1151138.0,23216119.0,0.0,0.0,0.0,2508846.0,6024846.0,3373621.0,234304602.0,0.0,0.0,221082328.0,8000000.0,2259801.0,13222274.0,9,وانصار,49776615757150035
4913,9,1395.0,1469163.0,24234407.0,0.0,0.0,0.0,0.0,7282066.0,3429834.0,256903639.0,0.0,0.0,242464533.0,8000000.0,1549095.0,14439106.0,9,وانصار,49776615757150035
4914,10,1396.0,,,,,,,,,,,,,,,,9,وانصار,49776615757150035
4915,1,1386.0,,,,,,,,,,,,,,,,12,وانصار,49776615757150035
4916,2,1387.0,,,,,,,,,,,,,,,,12,وانصار,49776615757150035
4917,3,1388.0,,,,,,,,,,,,,,,,12,وانصار,49776615757150035
4918,4,1389.0,,,,,,,,,,,,,,,,12,وانصار,49776615757150035
4919,5,1390.0,,,,,,,,,,,,,,,,12,وانصار,49776615757150035
4920,7,1392.0,787408.0,18947314.0,0.0,0.0,0.0,2541504.0,5189573.0,3093624.0,172869205.0,0.0,0.0,162874954.0,4000000.0,2719412.0,9994251.0,12,وانصار,49776615757150035
4921,8,1393.0,8047847.0,20307851.0,0.0,0.0,0.0,0.0,5836673.0,3343076.0,208442582.0,0.0,0.0,196567524.0,8000000.0,1990707.0,11875058.0,12,وانصار,49776615757150035
4922,9,1394.0,8555163.0,21345602.0,0.0,0.0,0.0,0.0,7051084.0,3392287.0,224800892.0,587171.0,0.0,212308427.0,8000000.0,1447238.0,12492465.0,12,وانصار,49776615757150035
4923,10,1395.0,5149118.0,25523650.0,0.0,0.0,0.0,0.0,6828292.0,3460628.0,268554066.0,3921643.0,0.0,253171469.0,10000000.0,1939723.0,15382597.0,12,وانصار,49776615757150035
4924,1,1387.0,,,,,,,,,,,,,,,,3,فيروزه,66036975502302203
4925,2,1388.0,,,,,,,,,,,,,,,,3,فيروزه,66036975502302203
4926,3,1389.0,,,,,,,,,,,,,,,,3,فيروزه,66036975502302203
4927,4,1390.0,,,,,,,,,,,,,,,,3,فيروزه,66036975502302203
4928,5,1391.0,,,,,,,,,,,,,,,,3,فيروزه,66036975502302203
4929,6,1392.0,,,,,,,,,,,,,,,,3,فيروزه,66036975502302203
4930,7,1393.0,,,,,,,,,,,,,,,,3,فيروزه,66036975502302203
4931,8,1394.0,,,,,,,,,,,,,,,,3,فيروزه,66036975502302203
4932,9,1395.0,,,,,,,,,,,,,,,,3,فيروزه,66036975502302203
4933,10,1396.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111089.0,0.0,0.0,0.0,0.0,0.0,0.0,3,فيروزه,66036975502302203
4934,1,1387.0,,,,,,,,,,,,,,,,6,فيروزه,66036975502302203
4935,2,1388.0,,,,,,,,,,,,,,,,6,فيروزه,66036975502302203
4936,3,1389.0,,,,,,,,,,,,,,,,6,فيروزه,66036975502302203
4937,4,1390.0,,,,,,,,,,,,,,,,6,فيروزه,66036975502302203
4938,5,1391.0,,,,,,,,,,,,,,,,6,فيروزه,66036975502302203
4939,6,1392.0,,,,,,,,,,,,,,,,6,فيروزه,66036975502302203
4940,7,1393.0,,,,,,,,,,,,,,,,6,فيروزه,66036975502302203
4941,8,1394.0,,,,,,,,,,,,,,,,6,فيروزه,66036975502302203
4942,9,1395.0,,,,,,,,,,,,,,,,6,فيروزه,66036975502302203
4943,10,1396.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125419.0,0.0,0.0,0.0,0.0,0.0,0.0,6,فيروزه,66036975502302203
4944,1,1387.0,,,,,,,,,,,,,,,,9,فيروزه,66036975502302203
4945,2,1388.0,,,,,,,,,,,,,,,,9,فيروزه,66036975502302203
4946,3,1389.0,,,,,,,,,,,,,,,,9,فيروزه,66036975502302203
4947,4,1390.0,,,,,,,,,,,,,,,,9,فيروزه,66036975502302203
4948,5,1391.0,,,,,,,,,,,,,,,,9,فيروزه,66036975502302203
4949,6,1392.0,,,,,,,,,,,,,,,,9,فيروزه,66036975502302203
4950,7,1393.0,,,,,,,,,,,,,,,,9,فيروزه,66036975502302203
4951,8,1394.0,,,,,,,,,,,,,,,,9,فيروزه,66036975502302203
4952,9,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,1.0,0.0,0.0,9,فيروزه,66036975502302203
4953,10,1396.0,,,,,,,,,,,,,,,,9,فيروزه,66036975502302203
4954,1,1386.0,,,,,,,,,,,,,,,,12,فيروزه,66036975502302203
4955,2,1387.0,,,,,,,,,,,,,,,,12,فيروزه,66036975502302203
4956,3,1388.0,,,,,,,,,,,,,,,,12,فيروزه,66036975502302203
4957,4,1389.0,,,,,,,,,,,,,,,,12,فيروزه,66036975502302203
4958,5,1390.0,,,,,,,,,,,,,,,,12,فيروزه,66036975502302203
4959,6,1391.0,,,,,,,,,,,,,,,,12,فيروزه,66036975502302203
4960,7,1392.0,,,,,,,,,,,,,,,,12,فيروزه,66036975502302203
4961,8,1393.0,,,,,,,,,,,,,,,,12,فيروزه,66036975502302203
4962,9,1394.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122707.0,0.0,0.0,0.0,0.0,0.0,0.0,12,فيروزه,66036975502302203
4963,10,1395.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111309.0,0.0,0.0,0.0,0.0,0.0,0.0,12,فيروزه,66036975502302203
4964,1,1387.0,,,,,,,,,,,,,,,,3,شراز,33683240001985963
4965,2,1388.0,,,,,,,,,,,,,,,,3,شراز,33683240001985963
4966,3,1389.0,,,,,,,,,,,,,,,,3,شراز,33683240001985963
4967,4,1390.0,,,,,,,,,,,,,,,,3,شراز,33683240001985963
4968,5,1391.0,412001.0,1977714.0,0.0,2902207.0,5419385.0,0.0,707935.0,302.0,6235441.0,771473.0,4184656.0,4518842.0,1027549.0,451284.0,1716599.0,3,شراز,33683240001985963
4969,6,1392.0,,,,,,,,,,,,,,,,3,شراز,33683240001985963
4970,7,1393.0,,,,,,,,,,,,,,,,3,شراز,33683240001985963
4971,8,1394.0,314807.0,3340488.0,1060022.0,4791144.0,10036485.0,0.0,590071.0,192.0,10885405.0,7123262.0,9222947.0,9809524.0,1027549.0,-189434.0,1075881.0,3,شراز,33683240001985963
4972,9,1395.0,,,,,,,,,,,,,,,,3,شراز,33683240001985963
4973,10,1396.0,1177596.0,0.0,4290000.0,3984279.0,13709250.0,0.0,535283.0,192.0,14284867.0,0.0,9056315.0,11638960.0,1027549.0,1183368.0,2645907.0,3,شراز,33683240001985963
4974,1,1387.0,,,,,,,,,,,,,,,,6,شراز,33683240001985963
4975,2,1388.0,,,,,,,,,,,,,,,,6,شراز,33683240001985963
4976,3,1389.0,,,,,,,,,,,,,,,,6,شراز,33683240001985963
4977,4,1390.0,546727.0,734433.0,0.0,2257493.0,3677122.0,0.0,726694.0,302.0,4465187.0,252733.0,2720398.0,3015734.0,1027549.0,198541.0,1449453.0,6,شراز,33683240001985963
4978,5,1391.0,266789.0,3567215.0,0.0,2443605.0,6409248.0,0.0,688637.0,302.0,7159924.0,725149.0,4834169.0,5140994.0,1027549.0,753615.0,2018930.0,6,شراز,33683240001985963
4979,6,1392.0,2283154.0,1178423.0,0.0,5099884.0,8729259.0,0.0,580041.0,302.0,9392490.0,1871013.0,5826287.0,6162690.0,1027549.0,1964485.0,3229800.0,6,شراز,33683240001985963
